smiles,property_name,property_value,property_unit,label_source
*C(=O)Nc1ccc(cc1)c1ccc(cc1)N1C(=O)CC(C1=O)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,219.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)N1C(=O)CC(C1=O)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,293.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)N1C(=O)CC(C1=O)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,550.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,0.0,%,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)N1CC(C)N(CC1C)*,Glass transition temperature,250.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(c(c1)c1ccccc1)Oc1ccc(cc1c1ccccc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,358.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(c(c1)c1ccccc1)Oc1ccc(cc1c1ccccc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,510.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(c(c1)c1ccccc1)Oc1ccc(cc1c1ccccc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,7.5,%,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,315.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,520.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,301.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,548.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,370.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,480.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1cccc(c1)P(=O)(c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*)c1ccccc1,Glass transition temperature,253.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1cccc(c1)P(=O)(c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*)c1ccccc1,Thermal decomposition temperature,720.0,C,exp
*C(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1cccc(c1)P(=O)(c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*)c1ccccc1,Thermal decomposition weight loss,21.5,%,exp
*C(=O)Nc1ccc(cc1)c1nc(cc(c1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,295.0,C,exp
*C(=O)Nc1ccc(cc1)c1nc(cc(c1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,551.0,C,exp
*C(=O)Nc1ccc(cc1)c1nc(cc(c1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)c1nc(cc(c1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1cccc(c1)P(=O)(c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*)c1ccccc1,Glass transition temperature,258.0,C,exp
*C(=O)Nc1ccc(cc1)c1nc(cc(c1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1cccc(c1)P(=O)(c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*)c1ccccc1,Thermal decomposition temperature,700.0,C,exp
*C(=O)Nc1ccc(cc1)c1nc(cc(c1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1cccc(c1)P(=O)(c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*)c1ccccc1,Thermal decomposition weight loss,23.5,%,exp
*C(=O)Nc1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,5.0,%,exp
*C(=O)Nc1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.083,GPa,exp
*C(=O)Nc1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,311.0,C,exp
*C(=O)Nc1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,565.5,C,exp
*C(=O)Nc1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,8.0,%,exp
*C(=O)Nc1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.085,GPa,exp
*C(=O)Nc1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,340.0,C,exp
*C(=O)Nc1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,549.5,C,exp
*C(=O)Nc1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,338.0,C,exp
*C(=O)Nc1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,688.0,C,exp
*C(=O)Nc1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,20.9,%,exp
*C(=O)Nc1ccc(cc1C)Cc1ccc(c(c1)C)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,329.0,C,exp
*C(=O)Nc1ccc2c(-c3cc(ccc3C2)NC(=O)c2ccc3c(c2)C(=O)N(C3=O)c2cccc(c2)P(=O)(c2cccc(c2)N2C(=O)c3c(C2=O)cc(cc3)*)c2ccccc2)c1,Glass transition temperature,248.0,C,exp
*C(=O)Nc1ccc2c(-c3cc(ccc3C2)NC(=O)c2ccc3c(c2)C(=O)N(C3=O)c2cccc(c2)P(=O)(c2cccc(c2)N2C(=O)c3c(C2=O)cc(cc3)*)c2ccccc2)c1,Thermal decomposition temperature,673.5,C,exp
*C(=O)Nc1ccc2c(-c3cc(ccc3C2)NC(=O)c2ccc3c(c2)C(=O)N(C3=O)c2cccc(c2)P(=O)(c2cccc(c2)N2C(=O)c3c(C2=O)cc(cc3)*)c2ccccc2)c1,Thermal decomposition weight loss,26.5,%,exp
*C(=O)Nc1cccc(c1)C#Cc1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,2.85,%,exp
*C(=O)Nc1cccc(c1)C#Cc1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.0645,GPa,exp
*C(=O)Nc1cccc(c1)C#Cc1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,312.0,C,exp
*C(=O)Nc1cccc(c1)C#Cc1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,523.0,C,exp
*C(=O)Nc1cccc(c1)C#Cc1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Elongation at break,14.0,%,exp
*C(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Tensile stress strength at break,0.125,GPa,exp
*C(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Glass transition temperature,312.0,C,exp
*C(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Thermal decomposition temperature,480.0,C,exp
*C(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Thermal decomposition weight loss,0.0,%,exp
*C(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1cccc(c1)c1nc2c([nH]1)ccc(c2)*,Elongation at break,9.0,%,exp
*C(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1cccc(c1)c1nc2c([nH]1)ccc(c2)*,Tensile stress strength at break,0.129,GPa,exp
*C(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1cccc(c1)c1nc2c([nH]1)ccc(c2)*,Glass transition temperature,331.0,C,exp
*C(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1cccc(c1)c1nc2c([nH]1)ccc(c2)*,Thermal decomposition temperature,480.0,C,exp
*C(=O)Nc1cccc(c1)C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1cccc(c1)c1nc2c([nH]1)ccc(c2)*,Thermal decomposition weight loss,0.0,%,exp
*C(=O)Nc1cccc(c1)C(=O)c1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,70.1,%,exp
*C(=O)Nc1cccc(c1)C(=O)c1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.0742,GPa,exp
*C(=O)Nc1cccc(c1)C(=O)c1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,308.0,C,exp
*C(=O)Nc1cccc(c1)C(=O)c1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,694.0,C,exp
*C(=O)Nc1cccc(c1)C(=O)c1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,21.85,%,exp
*C(=O)Nc1cccc(c1)N1C(=O)CC(C1=O)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,130.0,C,exp
*C(=O)Nc1cccc(c1)N1C(=O)CC(C1=O)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,175.0,C,exp
*C(=O)Nc1cccc(c1)N1C(=O)CC(C1=O)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,240.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,400.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,8.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Elongation at break,30.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Tensile stress strength at break,0.152,GPa,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Glass transition temperature,325.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Thermal decomposition temperature,500.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Thermal decomposition weight loss,0.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,6.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.089,GPa,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,328.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,537.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,9.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.074,GPa,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,286.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,535.5,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,5.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.075,GPa,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,263.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,533.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,311.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,425.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,17.5,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.0521,GPa,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,334.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,705.5,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,23.45,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1cc(cc(c1)c1[nH]c2c(n1)cc(cc2)*)N1C(=O)c2c(C1=O)cccc2,Glass transition temperature,304.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1cc(cc(c1)c1[nH]c2c(n1)cc(cc2)*)N1C(=O)c2c(C1=O)cccc2,Thermal decomposition temperature,506.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1cc(cc(c1)c1[nH]c2c(n1)cc(cc2)*)N1C(=O)c2c(C1=O)cccc2,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Elongation at break,19.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Tensile stress strength at break,0.143,GPa,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Glass transition temperature,294.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Thermal decomposition temperature,490.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Thermal decomposition weight loss,0.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1cccc(c1)c1nc2c([nH]1)ccc(c2)*,Elongation at break,9.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1cccc(c1)c1nc2c([nH]1)ccc(c2)*,Tensile stress strength at break,0.116,GPa,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1cccc(c1)c1nc2c([nH]1)ccc(c2)*,Glass transition temperature,297.5,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1cccc(c1)c1nc2c([nH]1)ccc(c2)*,Thermal decomposition temperature,476.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1ccc2c(c1)nc([nH]2)c1cccc(c1)c1nc2c([nH]1)ccc(c2)*,Thermal decomposition weight loss,5.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1cccc(c1)C(=O)Nc1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,5.5,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1cccc(c1)C(=O)Nc1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.12872,GPa,exp
*C(=O)Nc1cccc(c1)NC(=O)c1cccc(c1)C(=O)Nc1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,500.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1cccc(c1)C(=O)Nc1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1cccc(c1)NC(=O)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Elongation at break,11.0,%,exp
*C(=O)Nc1cccc(c1)NC(=O)c1cccc(c1)NC(=O)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Tensile stress strength at break,0.144,GPa,exp
*C(=O)Nc1cccc(c1)NC(=O)c1cccc(c1)NC(=O)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Glass transition temperature,292.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1cccc(c1)NC(=O)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Thermal decomposition temperature,495.0,C,exp
*C(=O)Nc1cccc(c1)NC(=O)c1cccc(c1)NC(=O)c1ccc(cc1)c1nc2c([nH]1)ccc(c2)*,Thermal decomposition weight loss,0.0,%,exp
